"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int","class"
"Eggs","nHILIC_243.0621_5.8",-0.736788397613007,9.20019072770821e-05,0.000676014014340299,"243.0621_5.8","Pseudouridine","C02067","HMDB00767","1445-07-4","HMDB","-0.639678767","nHILIC",4e+06,"[M-H]-","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","Pseudouridine",3621498.36168909,"IS"
"Eggs","pRPLC_382.2719_9.6",0.736788397613007,9.20019072770816e-05,0.000676014014340299,"382.2719_9.6","Sphinganine 1-phosphate","C01120","HMDB01383","19794-97-9","HMDB","0.551042475","pRPLC",40000,"[M+H]+","YES","Y","Lipid","Sphingolipid Metabolism","Sphinganine 1-phosphate",52742.9095773293,"IS"
"Eggs","nRPLC_455.2472_11",-0.736788397613007,9.20019072770821e-05,0.000676014014340299,"455.2472_11","Sulfolithocholic acid",NA,"HMDB00907","34669-57-3","HMDB","-0.1746876","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Sulfolithocholic acid",254661.729426606,"IS"
"Eggs","pHILIC_247.1437_5.3",-0.736788397613007,9.20019072770821e-05,0.000676014014340299,"247.1437_5.3","Tryptophan betaine","C09213","HMDB61115",NA,NA,"-1.656926675","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Tryptophan Metabolism","Tryptophan betaine",2191858.73993137,"IS"
"Eggs","nRPLC_448.3069_9.4",0.722052629660747,0.000148204087851186,0.000884894438349754,"448.3069_9.4","Chenodeoxycholic acid glycine conjugate","C05466","HMDB00637","640-79-9","HMDB","0.12576723","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Chenodeoxycholic acid glycine conjugate",3351197.0866318,"IS"
"Eggs","pHILIC_740.522_4.4",-0.722052629660747,0.000148204087851186,0.000884894438349754,"740.522_4.4","PC(33:4)",NA,NA,NA,NA,"-0.655647531","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PC(33:4)",1396459.05666167,"IS"
"Eggs","pHILIC_768.5548_4.4",0.721277062926418,0.000151845791196112,0.000884894438349754,"768.5548_4.4","PC(35:4)",NA,NA,NA,NA,"1.322408025","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:4)",2871776.32608563,"IS"
"Eggs","nHILIC_835.537_5.2",0.721277062926418,0.000151845791196112,0.000884894438349754,"835.537_5.2","PI(34:1)",NA,NA,NA,NA,"3.348071426","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:1)",345572.869811417,"IS"
"Eggs","pRPLC_647.5116_11.7",0.722052629660747,0.000148204087851186,0.000884894438349754,"647.5116_11.7","SM(d18:1/12:0)","C00550","HMDB12096",NA,"HMDB","-1.012407775","pRPLC",2e+05,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/12:0)",327144.231265851,"IS"
"Eggs","nRPLC_514.2838_9.6",0.722052629660747,0.000148204087851186,0.000884894438349754,"514.2838_9.6","Taurocholic acid","C05122","HMDB00036","81-24-3","HMDB","-1.151754849","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Taurocholic acid",524948.517295107,"IS"
"Eggs","pHILIC_104.0705_8.1",-0.707316861708487,0.000232005374590634,0.00130696361019391,"104.0705_8.1","2-Aminobutyrate","C02261","HMDB00650",NA,NA,"-1.053110896","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Glutathione Metabolism","2-Aminobutyrate",184792.635611111,"IS"
"Eggs","pHILIC_146.0811_7.5",-0.705765728239828,0.000242836544834132,0.00132385084119252,"146.0811_7.5","Isobutyrylglycine",NA,"HMDB00730",NA,NA,"-0.504729248","pHILIC",5e+05,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","Isobutyrylglycine",1400664.59149643,"IS"
"Eggs","pHILIC_738.5049_3.9",0.677845325803967,0.000527382172324928,0.00262139962126214,"738.5049_3.9","PE(36:5)",NA,NA,NA,NA,"-2.623462026","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PE(36:5)",231362.231873159,"IS"
"Eggs","pHILIC_776.5554_3",0.677845325803967,0.000527382172324928,0.00262139962126214,"776.5554_3","PE(P-40:6)",NA,NA,NA,NA,"-4.474728145","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-40:6)",2494677.80316315,"IS"
"Eggs","nHILIC_111.0199_3.4",-0.677845325803967,0.000527382172324928,0.00262139962126214,"111.0199_3.4","Uracil","C00106","HMDB00300","66-22-8","HMDB","-0.869271189","nHILIC",80000,"[M-H]-","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","Uracil",86078.9332517839,"IS"
"Eggs","nHILIC_274.1407_12.3",-0.674743058866649,0.000571977207451877,0.00276183280169621,"274.1407_12.3","L-a-glutamyl-L-Lysine","C04700","HMDB04207","5891-53-2","HMDB","-0.511713733","nHILIC",3e+05,"[M-H]-","YES","Y","Peptide","Dipeptide","L-a-glutamyl-L-Lysine",291868.626570846,"IS"
"Eggs","nRPLC_315.2541_9.4",0.663109557851707,0.000769196166664672,0.00351335546395486,"315.2541_9.4","MG(15:0)",NA,"HMDB11532",NA,"HMDB","0.06437713","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(15:0)",58933.1675015291,"IS"
"Eggs","pHILIC_738.5403_4.4",-0.663109557851707,0.000769196166664668,0.00351335546395486,"738.5403_4.4","PC(P-34:4)",NA,NA,NA,NA,"-3.959555601","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-34:4)",258031.155537207,"IS"
"Eggs","nRPLC_243.0331_5.4",0.648373789899446,0.00110007308624616,0.00485510743585584,"243.0331_5.4","eugenol sulfate",NA,NA,NA,NA,"-0.672773907","nRPLC",20000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","eugenol sulfate",42646.3861505698,"IS"
"Eggs","pHILIC_785.6497_5.6",0.647598223165117,0.00112040940827442,0.00485510743585584,"785.6497_5.6","SM(d18:1/22:1)","C00550","HMDB12104",NA,"HMDB","-4.33968635","pHILIC",6e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/22:1)",7113340.70454638,"IS"
"Eggs","pHILIC_585.2694_4.9",0.633638021947186,0.00154511068389502,0.0063688708677624,"585.2694_4.9","Bilirubin","C00486","HMDB00054",NA,NA,"-2.336115852","pHILIC",9e+05,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Bilirubin",1990805.44020459,"IS"
"Eggs","nRPLC_498.2892_10.3",0.633638021947186,0.00154511068389502,0.0063688708677624,"498.2892_10.3","Tauroursodeoxycholic acid",NA,"HMDB00874","14605-22-2","HMDB","-0.55851986","nRPLC",3e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Tauroursodeoxycholic acid",1287255.96127625,"IS"
"Eggs","nRPLC_149.0607_4.6",-0.618902253994926,0.00213427950850959,0.00838821481251447,"149.0607_4.6","3-Phenylpropionate (hydrocinnamate)","C05629","HMDB00764",NA,NA,"-0.66345932","nRPLC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","3-Phenylpropionate (hydrocinnamate)",89773.7479554638,"IS"
"Eggs","pRPLC_676.417_10.7",0.618902253994926,0.0021342795085096,0.00838821481251447,"676.417_10.7","PS(28:2)",NA,"HMDB12342",NA,"HMDB","-2.093130967","pRPLC",20000,"[M+H]+","YES","Y",NA,NA,"PS(28:2)",28662.0765607863,"IS"
"Eggs","nHILIC_969.5442_9.2",0.61269772012029,0.00243379531985616,0.00934798656944751,"969.5442_9.2","PIP(38:2)",NA,NA,NA,NA,"-3.379307608","nHILIC",90000,"[M-H]-","YES","Y",NA,NA,"PIP(38:2)",99117.3563546428,"IS"
"Eggs","pHILIC_212.1026_7.4",0.603390919308337,0.00294904656379999,0.0106040184953659,"212.1026_7.4","N-acetyl-1-methylhistidine",NA,NA,NA,NA,"-1.758906829","pHILIC",1e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","N-acetyl-1-methylhistidine",178249.095723038,"IS"
"Eggs","nRPLC_312.2546_10.4",0.604166486042666,0.00290287329228266,0.0106040184953659,"312.2546_10.4","Palmitoylglycine",NA,"HMDB13034","158305-64-7","HMDB","0.593781152","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Fatty Acid Metabolism(Acyl Glycine)","Palmitoylglycine",12132.0694067278,"IS"
"Eggs","pHILIC_850.6644_5",0.604166486042666,0.00290287329228266,0.0106040184953659,"850.6644_5","PC(P-42:5)",NA,NA,NA,NA,"-4.732279534","pHILIC",3e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-42:5)",744638.653751529,"IS"
"Eggs","nHILIC_235.0723_6.5",-0.601839785839677,0.00304324663888575,0.0107147642077436,"235.0723_6.5","L-Formylkynurenine","C02700","HMDB60485",NA,"HMDB","-0.537454362","nHILIC",90000,"[M-H]-","YES","Y","Amino Acid","Tryptophan Metabolism","L-Formylkynurenine",140995.630104424,"IS"
"Eggs","pHILIC_742.5724_5.1",-0.597186385433701,0.00334114768779952,0.011523550188533,"742.5724_5.1","PC(P-34:2)",NA,NA,NA,NA,"-2.85939959","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(P-34:2)",2459365.77942056,"IS"
"Eggs","pRPLC_310.3104_11.1",0.589430718090406,0.00389191057197882,0.0128967232679298,"310.3104_11.1","Oleoyl Ethyl Amide",NA,NA,NA,NA,"-0.145084214","pRPLC",1e+05,"[M+H]+","YES","Y","Lipid","Long Chain Fatty Acid","Oleoyl Ethyl Amide",180217.381895923,"IS"
"Eggs","nRPLC_365.2333_9.7",0.589430718090406,0.00389191057197882,0.0128967232679298,"365.2333_9.7","Tetrahydrocortisol","C05472","HMDB00949","53-02-1","HMDB","-0.120680237","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Tetrahydrocortisol",161875.914821611,"IS"
"Eggs","nHILIC_238.0929_7.3",0.587104017887417,0.00407123494034345,0.0129818623569442,"238.0929_7.3","ethyl glucuronide",NA,"HMDB10325",NA,NA,"-1.346310153","nHILIC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","ethyl glucuronide",327738.502754612,"IS"
"Eggs","nRPLC_153.0193_2.1",-0.587879584621747,0.0040107082799492,0.0129818623569442,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998,"IS"
"Eggs","pRPLC_730.4663_11.3",0.58322618421577,0.00438544530462841,0.0137248195644852,"730.4663_11.3","PS(32:3)",NA,NA,NA,NA,"1.283261944","pRPLC",50000,"[M+H]+","YES","Y",NA,NA,"PS(32:3)",88801.3255105558,"IS"
"Eggs","pHILIC_764.5577_5",-0.581675050747111,0.00451667389589088,0.0138785070619193,"764.5577_5","PC(P-36:5)",NA,NA,NA,NA,"-1.532795961","pHILIC",1e+05,"[M-H]-","YES","Y",NA,NA,"PC(P-36:5)",216697.931495116,"IS"
"Eggs","pRPLC_704.4472_10.9",0.572368249935157,0.00537475154597955,0.0162202323441169,"704.4472_10.9","PS(30:2)",NA,NA,NA,NA,"-3.57365132211743|-3.57365132211743|-3.87512554039268","pRPLC",90000,"[M+H]+","YES","Y",NA,NA,"PS(30:2)",106832.863585519,"IS"
"Eggs","nRPLC_464.3015_8.8",0.570817116466498,0.00553015389371938,0.0163964211936592,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264,"IS"
"Eggs","pHILIC_813.6806_5.6",0.556856915248568,0.00710443943019448,0.0207008666155667,"813.6806_5.6","SM(d18:1/24:1)","C00550","HMDB12107",NA,"HMDB","-4.682361173","pHILIC",8e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/24:1)",9151088.07254077,"IS"
"Eggs","pHILIC_269.1239_8.3",-0.550652381373932,0.00791437967756712,0.0222921694251474,"269.1239_8.3","Acetylcarnosine",NA,"HMDB12881","56353-15-2","HMDB","-1.995474954","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Acetylcarnosine",264298.064385321,"IS"
"Eggs","pHILIC_772.5828_5.1",-0.550652381373932,0.00791437967756712,0.0222921694251474,"772.5828_5.1","PC(35:2)",NA,NA,NA,NA,"-2.961624547","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:2)",2494047.15408437,"IS"
"Eggs","nHILIC_746.5159_4.2",0.544447847499296,0.00879904580661978,0.0243776842839138,"746.5159_4.2","PE(P-38:6)",NA,NA,NA,NA,"3.865781125","nHILIC",9e+05,"[M-H]-","YES","Y",NA,NA,"PE(P-38:6)",1015193.5966055,"IS"
"Eggs","pHILIC_746.5694_5.1",-0.535141046687342,0.0102774137881764,0.0271387957844033,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469,"IS"
"Eggs","pHILIC_816.5884_5",-0.535141046687342,0.0102774137881764,0.0271387957844033,"816.5884_5","PC(P-40:7)",NA,NA,NA,NA,"-2.170838629","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-40:7)",183312.274582332,"IS"
"Eggs","nRPLC_397.2054_9.6",-0.535916613421672,0.0101469169669241,0.0271387957844033,"397.2054_9.6","Pregnanolone sulfate",NA,NA,NA,NA,"2.198993262","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanolone sulfate",2492431.77938838,"IS"
"Eggs","pHILIC_249.1078_10.4",0.530487646281365,0.0110896141302028,0.0283961331515799,"249.1078_10.4","gamma-glutamylthreonine",NA,"HMDB29159",NA,NA,"-1.274701077","pHILIC",3e+06,"[M+H]+","YES","Y","Peptide","Gamma-glutamyl Amino Acid","gamma-glutamylthreonine",3032042.32068593,"IS"
"Eggs","pHILIC_157.0607_8.3",0.530487646281365,0.0110896141302028,0.0283961331515799,"157.0607_8.3","Imidazolelactic acid","C05132","HMDB02320","876-19-7","HMDB","-0.462226333","pHILIC",1e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Imidazolelactic acid",114795.189091805,"IS"
"Eggs","pHILIC_179.0484_7.4",-0.521180845469411,0.0128718547422018,0.032467812707942,"179.0484_7.4","Cys-Gly or Gly-Cys",NA,NA,NA,NA,"-0.52171094","pHILIC",1e+05,"[M+H]+","YES","Y","Peptide","Dipeptide","Cys-Gly or Gly-Cys",141483.331294597,"IS"
"Eggs","nRPLC_439.3792_11.1",0.515751878329105,0.014014986253236,0.0348313628940718,"439.3792_11.1","MG(24:1)",NA,"HMDB11559",NA,"HMDB","-0.182003771","nRPLC",40000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:1)",48871.7068565036,"IS"
"Eggs","nRPLC_411.127_3.6",-0.504118377314163,0.0167434683741007,0.0387622760989454,"411.127_3.6","N6-Carbamoyl-L-threonyladenosine",NA,"HMDB41623",NA,"HMDB","0.044534029","nRPLC",20000,"[M-H]-","YES","Y","Nucleotide","""Purine Metabolism, Adenine containing""","N6-Carbamoyl-L-threonyladenosine",19343.2457115189,"IS"
"Eggs","pHILIC_732.5525_5.1",-0.504118377314163,0.0167434683741007,0.0387622760989454,"732.5525_5.1","PC(32:1)",NA,NA,NA,NA,"-1.756540765","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PC(32:1)",4487452.58646876,"IS"
"Eggs","pHILIC_758.5668_5.1",-0.504118377314163,0.0167434683741007,0.0387622760989454,"758.5668_5.1","PC(34:2)",NA,NA,NA,NA,"-3.478344514","pHILIC",9e+07,"[M+H]+","YES","Y",NA,NA,"PC(34:2)",134071959.911157,"IS"
"Eggs","pHILIC_786.5972_5.1",-0.504118377314163,0.0167434683741007,0.0387622760989454,"786.5972_5.1","PC(36:2)",NA,NA,NA,NA,"-4.500033554","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:2)",60016902.0548643,"IS"
"Eggs","nHILIC_777.5678_4.3",0.505669510782822,0.0163566387682339,0.0387622760989454,"777.5678_4.3","PG(36:0)",NA,NA,NA,NA,"3.46095331","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PG(36:0)",362565.102202854,"IS"
"Eggs","pHILIC_731.6033_5.7",0.494811576502209,0.0192227651363608,0.0439006392979051,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591,"IS"
"Eggs","nRPLC_371.1881_9.5",-0.491709309564891,0.020111983206607,0.0453190021588878,"371.1881_9.5","5alpha-Androstan-3alpha,17alpha-diol monosulfate",NA,NA,NA,NA,"4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|0.990313205912641|0.990313205912641|4.58359800172553|4.58359800172553|4.58359800172553","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","5alpha-Androstan-3alpha,17alpha-diol monosulfate",267847.509900224,"IS"
"Eggs","pHILIC_834.5972_4.7",-0.490158176096232,0.0205688356078896,0.0457385949701755,"834.5972_4.7","PC(40:6)",NA,NA,NA,NA,"-4.240911406","pHILIC",4e+06,"[M+H]+","YES","Y",NA,NA,"PC(40:6)",1033180905.05287,"IS"
"Eggs","nHILIC_247.057_11.8",-0.488607042627573,0.0210339918875061,0.0461655146621887,"247.057_11.8","Asp-Asp",NA,NA,NA,NA,"-0.688321592","nHILIC",70000,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Asp",77586.0307351172,"IS"
"Eggs","pRPLC_169.0971_1.6",-0.652256972369853,2.97168584794099e-09,2.51107454151014e-07,"169.0971_1.6","Cyclo(ala-pro)",NA,NA,NA,NA,"-0.47593602","pRPLC",40000,"[M+H]+","YES","Y","Peptide","Dipeptide","Cyclo(ala-pro)",44332.49660316,"IR"
"Eggs","pRPLC_181.0718_3.1",-0.658317881365777,1.88700719164468e-09,2.51107454151014e-07,"181.0718_3.1","Paraxanthine","C13747","HMDB01860","611-59-6","HMDB","-1.141368661","pRPLC",1e+06,"[M+H]+","YES","Y","Xenobiotics","Xanthine Metabolism","Paraxanthine",1875926.3698157,"IR"
"Eggs","pHILIC_792.5536_4.5",0.609787624228202,5.49165444968613e-08,3.09363200665652e-06,"792.5536_4.5","PC(37:6)",NA,NA,NA,NA,"-0.233705843","pHILIC",7e+05,"[M+H]+","YES","Y",NA,NA,"PC(37:6)",875774.634179409,"IR"
"Eggs","pHILIC_790.5707_2",0.575807847197862,4.2323318815562e-07,1.78816021995749e-05,"790.5707_2","PC(P-38:6)",NA,NA,NA,NA,"-4.838662612","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-38:6)",36436730.7765017,"IR"
"Eggs","nHILIC_197.0679_1.4",-0.570692611945983,5.64338296113752e-07,1.90746344086448e-05,"197.0679_1.4","5-Acetylamino-6-amino-3-methyluracil","C16366","HMDB04400",NA,NA,"-0.556384702","nHILIC",2e+06,"[M-H]-","YES","Y","Xenobiotics","Xanthine Metabolism","5-Acetylamino-6-amino-3-methyluracil",2311093.17950897,"IR"
"Eggs","nHILIC_151.0611_5.4",0.543826880581072,2.36868221703402e-06,5.71867563826784e-05,"151.0611_5.4","Arabitol | Xylitol","C01904",NA,NA,NA,"-0.614815519","nHILIC",1e+05,"[M-H]-","YES","Y","Carbohydrate","Pentose Metabolism","Arabitol | Xylitol",146380.446256473,"IR"
"Eggs","pHILIC_219.0795_5",0.546040616845541,2.11448602818514e-06,5.71867563826784e-05,"219.0795_5","Pro-Cys or Cys-Pro","||","HMDB28783|HMDB29014|","||","HMDB|HMDB|Drugbank","-1.34365578532509|-1.34365578532509|2.74010600703997","pHILIC",1e+06,"[M+H]+","YES","Y","Peptide","Dipeptide","Pro-Cys or Cys-Pro",1359196.62924922,"IR"
"Eggs","nHILIC_181.0367_6.8",-0.527385052985747,5.36935798498054e-06,0.000113427687432714,"181.0367_6.8","1-Methyluric acid","C16359","HMDB03099","708-79-2","HMDB","-0.055360249","nHILIC",9e+05,"[M-H]-","YES","Y","Xenobiotics","Xanthine Metabolism","1-Methyluric acid",1132694.65653544,"IR"
"Eggs","pHILIC_738.5403_4.4",0.511545017772995,1.13547865147564e-05,0.000213217657888203,"738.5403_4.4","PC(P-34:4)",NA,NA,NA,NA,"-3.959555601","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-34:4)",258031.155537207,"IR"
"Eggs","nHILIC_217.0651_5",0.501615443460524,1.78212208779367e-05,0.00030117863283713,"217.0651_5","Cys-Pro or Pro-Cys",NA,NA,NA,NA,"-0.609953447563239|-0.609953447563239|3.47380534854027","nHILIC",2e+06,"[M-H]-","YES","Y","Peptide","Dipeptide","Cys-Pro or Pro-Cys",1815250.46724771,"IR"
"Eggs","nHILIC_833.5227_5.2",0.466195663229026,7.97602816971837e-05,0.00122540796425673,"833.5227_5.2","PI(34:2)",NA,NA,NA,NA,"4.97390639","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:2)",439313.978604485,"IR"
"Eggs","nRPLC_153.0193_2.1",-0.450914435228664,0.000144958111863986,0.00174985149321526,"153.0193_2.1","Gentisic acid","C00628","HMDB00152","490-79-9","HMDB","-0.186201628","nRPLC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Gentisic acid",69429.248521998,"IR"
"Eggs","nHILIC_160.0615_7.2",0.452139512578904,0.000138321911801428,0.00174985149321526,"160.0615_7.2","N-acetylthreonine",NA,NA,NA,NA,"-0.124170556","nHILIC",60000,"[M-H]-","YES","Y","Amino Acid","""Glycine, Serine and Threonine Metabolism""","N-acetylthreonine",90863.7902522834,"IR"
"Eggs","pHILIC_130.0863_6.6",0.454783100545212,0.000124942812149619,0.00174985149321526,"130.0863_6.6","N-methylproline",NA,NA,NA,NA,"0.320726017","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-methylproline",1724519.39713048,"IR"
"Eggs","nRPLC_429.3008_10.3",0.442403371532261,0.000199768619711037,0.00225072644874435,"429.3008_10.3","7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)","C17337","HMDB12458",NA,NA,"-0.534110352","nRPLC",4e+05,"[M-H]-","YES","Y","Lipid","Sterol","7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)",413741.692823932,"IR"
"Eggs","nHILIC_261.0725_10.7",0.432129915858319,0.000290973440545733,0.0030734069657643,"261.0725_10.7","Asp-Glu or Glu-Asp",NA,NA,NA,NA,"-1.224100539","nHILIC",2e+06,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Glu or Glu-Asp",1924130.56707819,"IR"
"Eggs","nHILIC_425.0806_12.4",0.42768095074429,0.000341186497617902,0.00320336211652363,"425.0806_12.4","Cysteineglutathione disulfide",NA,"HMDB00656","13081-14-6","HMDB","-0.058861097","nHILIC",2e+05,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","Cysteineglutathione disulfide",216241.172901529,"IR"
"Eggs","nRPLC_243.0331_5.4",0.428583639318151,0.000330400261779437,0.00320336211652363,"243.0331_5.4","eugenol sulfate",NA,NA,NA,NA,"-0.672773907","nRPLC",20000,"[M-H]-","YES","Y","Xenobiotics","Food Component/Plant","eugenol sulfate",42646.3861505698,"IR"
"Eggs","pHILIC_816.5884_5",0.413259426147605,0.000563236158827125,0.00500983741272548,"816.5884_5","PC(P-40:7)",NA,NA,NA,NA,"-2.170838629","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-40:7)",183312.274582332,"IR"
"Eggs","nRPLC_315.2541_9.4",0.40283552237802,0.000798198470452568,0.006131615523022,"315.2541_9.4","MG(15:0)",NA,"HMDB11532",NA,"HMDB","0.06437713","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(15:0)",58933.1675015291,"IR"
"Eggs","pHILIC_778.5358_5.1",0.404490451430098,0.000755780950936266,0.006131615523022,"778.5358_5.1","PC(36:6)",NA,NA,NA,NA,"-3.003008816","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(36:6)",181056.080780301,"IR"
"Eggs","pHILIC_750.5399_3.1",0.403157911154399,0.00078976998287535,0.006131615523022,"750.5399_3.1","PE(P-38:5)",NA,NA,NA,NA,"-4.429831219","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-38:5)",5125911.92798879,"IR"
"Eggs","pRPLC_100.0756_1.2",-0.395313117595845,0.00101949805748061,0.00743092139978963,"100.0756_1.2","2-Piperidinone",NA,"HMDB11749",NA,NA,"-0.94798216","pRPLC",1e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","2-Piperidinone",234227.215327217,"IR"
"Eggs","pHILIC_768.5548_4.4",0.394238488341248,0.00105527877866835,0.00743092139978963,"768.5548_4.4","PC(35:4)",NA,NA,NA,NA,"1.322408025","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:4)",2871776.32608563,"IR"
"Eggs","nHILIC_742.5417_4.6",0.389703552886851,0.00121909730864628,0.00824109780644882,"742.5417_4.6","PE(36:2)",NA,NA,NA,NA,"3.328645545","nHILIC",4e+06,"[M-H]-","YES","Y",NA,NA,"PE(36:2)",4361437.97657492,"IR"
"Eggs","pHILIC_764.5577_5",0.383707121646203,0.00147082667973511,0.00956037341827824,"764.5577_5","PC(P-36:5)",NA,NA,NA,NA,"-1.532795961","pHILIC",1e+05,"[M-H]-","YES","Y",NA,NA,"PC(P-36:5)",216697.931495116,"IR"
"Eggs","nRPLC_149.0607_4.6",-0.38065517456315,0.00161611602143725,0.0101156891712183,"149.0607_4.6","3-Phenylpropionate (hydrocinnamate)","C05629","HMDB00764",NA,NA,"-0.66345932","nRPLC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","3-Phenylpropionate (hydrocinnamate)",89773.7479554638,"IR"
"Eggs","nRPLC_299.2228_9.3",0.36528797622242,0.00256237524129249,0.0154657648492297,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869,"IR"
