data_set1,data_set2,cor,p,p_adjust,p_adjust2,Mass,Compounds_ID,Metabolite,KEGG,HMDB,CAS,ChEBI,ppm,Mode,med,Ions,MSMS,Used.for.Quant,Super.pathway,Sub.pathway
SatFat,pHILIC_813.6806_5.6,-0.0411993318605371,0.669126132263355,0.779878043810393,0.809913887389577,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
MonoFat,pHILIC_813.6806_5.6,-0.0363157125492859,0.706429497049772,0.885391333967843,0.833489934577258,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
PolyFat,pHILIC_813.6806_5.6,0.111285136541784,0.247094910766165,0.521767351634651,0.444136173290724,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
TransFat,pHILIC_813.6806_5.6,0.0532504072404269,0.580600861259805,0.717246244600983,0.749642167566619,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Chol,pHILIC_813.6806_5.6,0.231200106838755,0.0150917923979017,0.0689327814931184,0.0689327814931184,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Water,pHILIC_813.6806_5.6,0.00956864412186,0.920969452495868,0.954870168538661,0.961962341352599,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitA_IU,pHILIC_813.6806_5.6,0.163127328232201,0.0886101350303999,0.27508625671668,0.231461353008834,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Caroten,pHILIC_813.6806_5.6,0.182463210976564,0.0564069665425349,0.216654030583827,0.171324923472867,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Retinol,pHILIC_813.6806_5.6,0.0957676844234089,0.319621641781014,0.486631148297219,0.520329161292719,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
BetaCaro,pHILIC_813.6806_5.6,0.140523663249996,0.143121661987664,0.287947153284705,0.314432358700885,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitB1,pHILIC_813.6806_5.6,0.0064001591343384,0.947091771663582,0.973208040005851,0.974963039292399,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitB2,pHILIC_813.6806_5.6,0.0047211329016347,0.960958914855633,0.976015464803636,0.982533626377432,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitB3,pHILIC_813.6806_5.6,0.240154913413175,0.0115011701111781,0.0441749488361158,0.0572947612268198,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitB_NE,pHILIC_813.6806_5.6,0.238250211611559,0.0121950975656725,0.0528454227845809,0.0595916469698466,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitB6,pHILIC_813.6806_5.6,0.0168715055318457,0.861126073550988,0.930319117523645,0.928395069908065,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitB12,pHILIC_813.6806_5.6,0.181560508700916,0.0576593689697738,0.168007471653306,0.173636359047233,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Biot,pHILIC_813.6806_5.6,0.260565011865557,0.0059727970451047,0.0438870739401172,0.0360987470533083,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitC,pHILIC_813.6806_5.6,-0.0070591317955609,0.941653376479172,0.965778279226808,0.971556832483903,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitD_IU,pHILIC_813.6806_5.6,0.164679976146314,0.0855768274150673,0.238575497301969,0.22657748837031,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitE_a_Toco,pHILIC_813.6806_5.6,-0.189459153612829,0.0474392058941882,0.154177419156112,0.152243986812699,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Folate,pHILIC_813.6806_5.6,0.0187039911514095,0.846218842897666,0.938762693393656,0.919182966062174,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
VitK,pHILIC_813.6806_5.6,0.103332329493332,0.2827075054423,0.405318634239592,0.483707951527542,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Panto,pHILIC_813.6806_5.6,0.12178356400756,0.205009028398088,0.389169985158647,0.395150821467974,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Ca,pHILIC_813.6806_5.6,0.135017179368548,0.159621948882833,0.290065692055901,0.336962949833499,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Chrom,pHILIC_813.6806_5.6,0.207431955920964,0.0296735310047028,0.174957061722338,0.111580947610883,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Cu,pHILIC_813.6806_5.6,0.0692823996559207,0.472015217545175,0.670340939202812,0.663502872497197,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Fluor,pHILIC_813.6806_5.6,-0.248703503963553,0.0087948420019242,0.0329875169525136,0.0478296295150184,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Iodine,pHILIC_813.6806_5.6,0.114489729620331,0.233660619293659,0.397841738626216,0.428609086015421,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Fe,pHILIC_813.6806_5.6,0.175801268182287,0.0661963544068394,0.186453064912598,0.190038700776301,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Mg,pHILIC_813.6806_5.6,0.0459294917849283,0.633745766679331,0.781773974954795,0.786649228401713,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Mn,pHILIC_813.6806_5.6,0.111375406769349,0.246709327371156,0.416938763257253,0.443908285508928,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Moly,pHILIC_813.6806_5.6,0.332736058803549,0.0003828099516083,0.0080868602277266,0.0056417124588059,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Phos,pHILIC_813.6806_5.6,0.288503647296837,0.0022389599185713,0.0140142306014279,0.0186378847496685,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
K,pHILIC_813.6806_5.6,0.0836714739297367,0.384817409239817,0.637589629034599,0.582920604525798,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Se,pHILIC_813.6806_5.6,0.394896137504613,1.96138237356698e-05,0.0002367668722377,0.0006971469015888,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Na,pHILIC_813.6806_5.6,0.101490816851012,0.291419858201646,0.456018111445169,0.492645384943221,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Zn,pHILIC_813.6806_5.6,-0.0418402504762466,0.664287364868292,0.883972950100326,0.80711095050533,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
W3,pHILIC_813.6806_5.6,0.286409378017336,0.0024182618221436,0.0097306249510067,0.0196620125736057,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
W6,pHILIC_813.6806_5.6,0.0143800472510595,0.881471550581488,0.971374328126805,0.938357580052103,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Alcohol,pHILIC_813.6806_5.6,-0.364976464310647,8.84369954313068e-05,0.0033321746129714,0.0020155983920565,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Caff,pHILIC_813.6806_5.6,-0.319843570128846,0.0006588344409189,0.0103843581596729,0.0080480983822702,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Chln,pHILIC_813.6806_5.6,0.188872397133659,0.048142850840253,0.135602363200046,0.153950558720509,813.6806_5.6,pHILIC_813.6806_5.6,SM(d18:1/24:1),C00550,HMDB12107,,HMDB,-4.682361173,pHILIC,8000000.0,[M+H]+,YES,Y,,
Energy,nHILIC_214.0488_7.2,0.301412289838592,0.0013748190773169,0.0193620353388807,0.0135172936065073,214.0488_7.2,nHILIC_214.0488_7.2,sn-glycero-3-Phosphoethanolamine,C01233,HMDB00114,1190-00-7,HMDB,0.959298616,nHILIC,400000.0,[M-H]-,YES,Y,Lipid,Phospholipid Metabolism
percent_carb_cal,nHILIC_214.0488_7.2,-0.242619290625691,0.0106547695210229,0.0509259572819555,0.0544090087655136,214.0488_7.2,nHILIC_214.0488_7.2,sn-glycero-3-Phosphoethanolamine,C01233,HMDB00114,1190-00-7,HMDB,0.959298616,nHILIC,400000.0,[M-H]-,YES,Y,Lipid,Phospholipid Metabolism
percent_pro_cal,nHILIC_214.0488_7.2,0.323582657728487,0.0005642272216412,0.0079462000381139,0.0072300189187989,214.0488_7.2,nHILIC_214.0488_7.2,sn-glycero-3-Phosphoethanolamine,C01233,HMDB00114,1190-00-7,HMDB,0.959298616,nHILIC,400000.0,[M-H]-,YES,Y,Lipid,Phospholipid Metabolism
