data_set1,data_set2,cor,p,p_adjust,p_adjust2,Mass,Compounds_ID,Metabolite,KEGG,HMDB,CAS,ChEBI,ppm,Mode,med,Ions,MSMS,Used.for.Quant,Super.pathway,Sub.pathway
Mg,nRPLC_455.2472_11,0.18668332564842,0.405487671909427,0.615191062515025,0.603916374674549,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Mn,nRPLC_455.2472_11,-0.256120416285942,0.249935327438778,0.434135701528876,0.444357032129641,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Moly,nRPLC_455.2472_11,0.373366651296839,0.0869795423598931,0.247931075294318,0.219891549793272,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Phos,nRPLC_455.2472_11,0.0603305869473551,0.789699879210593,0.888183544695969,0.894227789897507,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
K,nRPLC_455.2472_11,0.0216279462641462,0.923891226251164,0.946288589311798,0.974710684750492,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Se,nRPLC_455.2472_11,-0.166193692345544,0.459797897728815,0.641259275752068,0.651853398220481,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Na,nRPLC_455.2472_11,-0.0421175795670215,0.85236662193568,0.917515663102738,0.93470223220836,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Zn,nRPLC_455.2472_11,0.178715134919524,0.426174065293986,0.631784359953366,0.620934082630231,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
W3,nRPLC_455.2472_11,-0.758116432206387,4.35684969438639e-05,0.0012271793305855,0.0009904645358532,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
W6,nRPLC_455.2472_11,-0.409792666057506,0.0582179456377174,0.399453023578559,0.168103848832055,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Alcohol,nRPLC_455.2472_11,0.0,1.0,1.0,1.0,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Caff,nRPLC_455.2472_11,-0.112475062656859,0.6182397391223,0.735792365575131,0.781591156431678,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Chln,nRPLC_455.2472_11,-0.0489474573346466,0.828744713598849,0.896316095222355,0.920747506785524,455.2472_11,nRPLC_455.2472_11,Sulfolithocholic acid,,HMDB00907,34669-57-3,HMDB,-0.1746876,nRPLC,200000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Energy,nRPLC_514.2838_9.6,0.259535355169754,0.243455778161414,0.478418912898592,0.437351264539066,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
percent_carb_cal,nRPLC_514.2838_9.6,0.490612886307737,0.0204340551021703,0.0780134259977044,0.0826683972674523,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
percent_pro_cal,nRPLC_514.2838_9.6,-0.531592152913487,0.0108922348724792,0.0477520842554199,0.0542310993623103,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
percent_fat_cal,nRPLC_514.2838_9.6,-0.338078949497443,0.123831093850466,0.27474978672371,0.280160421222183,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
TotFib,nRPLC_514.2838_9.6,-0.192374890454774,0.391057604528506,0.662062762516171,0.59077466077953,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
TotSolFib,nRPLC_514.2838_9.6,0.157087188655377,0.485084056699423,0.640462543610957,0.672688945015751,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
SolFib,nRPLC_514.2838_9.6,-0.221971027447816,0.320797142754761,0.570681232900575,0.523384336549071,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Sugar,nRPLC_514.2838_9.6,0.553220099177634,0.0075704119271207,0.0246038387631424,0.0421430575706776,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
SugAdd,nRPLC_514.2838_9.6,0.703477410065386,0.0002596112896987,0.0018280961649623,0.0036677260596721,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
MonSac,nRPLC_514.2838_9.6,0.0239045721866879,0.915905907688657,0.949502249497426,0.971320058627433,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Disacc,nRPLC_514.2838_9.6,0.322142568039651,0.143716040420272,0.282418730593327,0.308918784267911,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
SatFat,nRPLC_514.2838_9.6,-0.286854866240255,0.195549440531158,0.446592641213051,0.378056623966671,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
MonoFat,nRPLC_514.2838_9.6,0.0796819072889596,0.724473476120464,0.809715066613657,0.851477355414118,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
PolyFat,nRPLC_514.2838_9.6,0.530453839952217,0.0110957013063378,0.0965740129139931,0.0546667748079581,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
TransFat,nRPLC_514.2838_9.6,-0.598752617628468,0.0032382650733759,0.0218906718960212,0.0224151006663278,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Chol,nRPLC_514.2838_9.6,-0.44166542897309,0.0396031491014876,0.159355528527414,0.130605819772469,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Water,nRPLC_514.2838_9.6,0.322142568039651,0.143716040420272,0.289142986083643,0.308918784267911,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitA_IU,nRPLC_514.2838_9.6,0.422314108631486,0.0502397810501552,0.179309195844407,0.153008404918817,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Caroten,nRPLC_514.2838_9.6,0.381334842025735,0.0799322793246726,0.254878400110749,0.207402498815496,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Retinol,nRPLC_514.2838_9.6,0.456463497469611,0.0327292726430919,0.0921874512780423,0.114738197676781,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
BetaCaro,nRPLC_514.2838_9.6,0.18668332564842,0.405487671909427,0.571061804605776,0.603916374674549,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitB1,nRPLC_514.2838_9.6,0.540698656603654,0.0093719858619913,0.0489172285605172,0.0491349467623025,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitB2,nRPLC_514.2838_9.6,0.076266968405147,0.735864714439414,0.851788607810007,0.858668609592735,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitB3,nRPLC_514.2838_9.6,0.539560343642383,0.0095518848668465,0.0411287336042875,0.0496553875521442,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitB_NE,nRPLC_514.2838_9.6,0.308482812504401,0.162475264177357,0.36129367955228,0.334165543337907,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitB6,nRPLC_514.2838_9.6,0.486059634462653,0.0218162115234258,0.0857427848246269,0.0865785585358107,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitB12,nRPLC_514.2838_9.6,0.649976700885656,0.0010590369194457,0.0081353290630149,0.0101235791755341,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Biot,nRPLC_514.2838_9.6,-0.612412373163718,0.0024483808848943,0.0133476248241013,0.0183515879380741,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitC,nRPLC_514.2838_9.6,0.0125214425739794,0.955895921359419,0.977249739241363,0.994189476035336,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitD_IU,nRPLC_514.2838_9.6,0.104724792436918,0.642784401296829,0.791631107581529,0.796103412944648,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitE_a_Toco,nRPLC_514.2838_9.6,-0.440527116011819,0.0401753675085079,0.0833684575339266,0.131910105122326,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Folate,nRPLC_514.2838_9.6,0.322142568039651,0.143716040420272,0.357176629868031,0.308918784267911,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
VitK,nRPLC_514.2838_9.6,-0.140012494236315,0.534299479637215,0.673855313870816,0.713328430333959,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Panto,nRPLC_514.2838_9.6,0.654529952730739,0.0009495066020259,0.0057309505622283,0.0093767702694011,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Ca,nRPLC_514.2838_9.6,0.202619707106212,0.365822229690246,0.654343912527897,0.568767524967112,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Chrom,nRPLC_514.2838_9.6,0.318727629155838,0.148254903534265,0.298274746396318,0.315120828418702,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Cu,nRPLC_514.2838_9.6,-0.0341493888381255,0.880079407205674,0.901414665562175,0.951807685382905,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Fluor,nRPLC_514.2838_9.6,0.690955967491407,0.0003702504656989,0.0026071803626297,0.0047376191732358,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Iodine,nRPLC_514.2838_9.6,0.630625380544051,0.0016527700095704,0.0445761636371183,0.0137710334657885,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Fe,nRPLC_514.2838_9.6,0.425729047515298,0.0482180274057382,0.148160847846723,0.149701515242009,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Mg,nRPLC_514.2838_9.6,0.0591922739860843,0.793584113899948,0.880868956468986,0.896246741672152,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Mn,nRPLC_514.2838_9.6,0.516794084416967,0.0137893628015885,0.05066091985801,0.0634367347785456,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Moly,nRPLC_514.2838_9.6,-0.283439927356442,0.201159123070194,0.418486936719589,0.385820613563112,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Phos,nRPLC_514.2838_9.6,0.179853447880794,0.423184614248859,0.685937305092227,0.61976203234582,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
K,nRPLC_514.2838_9.6,0.252705477402129,0.256524971803795,0.471225219943928,0.451768417704797,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Se,nRPLC_514.2838_9.6,0.418899169747673,0.0523264281876954,0.163762340068899,0.157225030955112,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Na,nRPLC_514.2838_9.6,-0.278886675511359,0.208805674630869,0.420097131102582,0.395573694515376,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Zn,nRPLC_514.2838_9.6,0.0876500980178555,0.698115436061659,0.825045515345597,0.833402633720416,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
W3,nRPLC_514.2838_9.6,0.782021004393075,1.71493365086029e-05,0.0012184629776697,0.000500347254422,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
W6,nRPLC_514.2838_9.6,0.402962788289881,0.0629602614027991,0.399453023578559,0.177004099618604,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Alcohol,nRPLC_514.2838_9.6,0.0,1.0,1.0,1.0,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Caff,nRPLC_514.2838_9.6,0.388809734362034,0.073718722538084,0.143200736884324,0.197457714645221,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Chln,nRPLC_514.2838_9.6,0.355153643916506,0.10481072807009,0.285693758771696,0.250410693871377,514.2838_9.6,nRPLC_514.2838_9.6,Taurocholic acid(1),C05122,HMDB00036,81-24-3,HMDB,-1.151754849,nRPLC,60000.0,[M-H]-,YES,Y,Lipid,Primary Bile Acid Metabolism
Energy,nRPLC_498.2892_10.3,0.0694370906375219,0.758806515299479,0.816804465513451,0.874614587252275,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
percent_carb_cal,nRPLC_498.2892_10.3,0.589646113938301,0.0038756491678975,0.0251917195913342,0.0253388245232544,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
percent_pro_cal,nRPLC_498.2892_10.3,-0.626072128698968,0.0018275142149164,0.0147071382057565,0.0148539426706053,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
percent_fat_cal,nRPLC_498.2892_10.3,-0.368813399451756,0.0912086873241556,0.234808619192864,0.226869261972358,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
TotFib,nRPLC_498.2892_10.3,-0.373366651296839,0.0869795423598931,0.312756226783446,0.219891549793272,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
TotSolFib,nRPLC_498.2892_10.3,0.0626072128698968,0.781945943387033,0.863718068185677,0.889382833640337,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
SolFib,nRPLC_498.2892_10.3,-0.318727629155838,0.148254903534265,0.36845703966604,0.315120828418702,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Sugar,nRPLC_498.2892_10.3,0.725105356329532,0.0001345945828406,0.0008424623888912,0.0022533900532773,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
SugAdd,nRPLC_498.2892_10.3,0.629487067582781,0.0016950701462579,0.0075386014399368,0.0140841774582864,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
MonSac,nRPLC_498.2892_10.3,0.0751286554438762,0.739673866643556,0.871002449629274,0.86053498162441,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Disacc,nRPLC_498.2892_10.3,0.289131492162796,0.191868993362999,0.33776937373278,0.373196650065665,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
SatFat,nRPLC_498.2892_10.3,-0.221971027447816,0.320797142754761,0.602385745839496,0.523384336549071,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
MonoFat,nRPLC_498.2892_10.3,-0.151395623849023,0.501232897258448,0.600418756246197,0.686369524651265,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
PolyFat,nRPLC_498.2892_10.3,0.533868778836029,0.0104944647113923,0.0965740129139931,0.0530168755893631,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
TransFat,nRPLC_498.2892_10.3,-0.488336260385195,0.0211160537580832,0.0713722617023214,0.084398256809974,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Chol,nRPLC_498.2892_10.3,-0.579401297286863,0.0047149484672991,0.0498016431858472,0.0292261546170232,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Water,nRPLC_498.2892_10.3,0.20034308118367,0.371347309410205,0.560336565092185,0.573970293423159,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
VitA_IU,nRPLC_498.2892_10.3,0.373366651296839,0.0869795423598931,0.237089397722934,0.219891549793272,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Caroten,nRPLC_498.2892_10.3,0.364260147606672,0.0955884084645031,0.277008746288635,0.234122333775377,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
Retinol,nRPLC_498.2892_10.3,0.268641858859921,0.226713541105167,0.382782917854505,0.418178168797154,498.2892_10.3,nRPLC_498.2892_10.3,Tauroursodeoxycholic acid,,HMDB00874,14605-22-2,HMDB,-0.55851986,nRPLC,300000.0,[M-H]-,YES,Y,Lipid,Secondary Bile Acid Metabolism
