"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"percent_pro_cal","family_Veillonellaceae",-0.631336405529954,0.0372252441899343,0.0965844173576673,0.116126328901524
"percent_pro_cal","family_Verrucomicrobiaceae",-0.493087557603687,0.12328179966063,0.204052633921043,0.260057129632374
"percent_pro_cal","family_unclassified_Bacteria",0.889400921658986,0.000247779031525772,0.00169905621617672,0.00252645232946518
"percent_pro_cal","family_unclassified_Clostridiales",0.290322580645161,0.386459672694304,0.501353088900719,0.577137309852839
"percent_pro_cal","family_unclassified_Firmicutes",-0.889400921658986,0.000247779031525771,0.00169905621617672,0.00252645232946518
"percent_pro_cal","genus_Akkermansia",-0.493087557603687,0.12328179966063,0.204052633921043,0.260057129632374
"percent_pro_cal","genus_Alistipes",0.235023041474654,0.486646472628017,0.598949504772944,0.665964833978308
"percent_pro_cal","genus_Anaerotruncus",0.870967741935484,0.000482312165333002,0.00289387299199804,0.00433569663818788
"percent_pro_cal","genus_Anaerovorax",-0.870967741935484,0.000482312165333007,0.00289387299199804,0.00433569663818788
"percent_pro_cal","genus_Bacteroides",-0.612903225806452,0.0449663568707665,0.105013150032092,0.128173010508941
"percent_pro_cal","genus_Barnesiella",0.0506912442396313,0.882333292766691,0.910795657049487,0.966898943268775
"percent_pro_cal","genus_Bilophila",0.76036866359447,0.00659639661264996,0.022616216957657,0.03438777250529
"percent_pro_cal","genus_Blautia",0.834101382488479,0.00141327081168252,0.00616699990552371,0.010014932994207
"percent_pro_cal","genus_Butyricicoccus",0.244239631336405,0.469200587052116,0.592674425750041,0.651553653635689
"percent_pro_cal","genus_Butyricimonas",0,1,1,1
"percent_pro_cal","genus_Clostridium.IV",0.6036866359447,0.0492249140775433,0.105013150032092,0.135235617076966
"percent_pro_cal","genus_Clostridium.XI",-0.658986175115207,0.027430864991671,0.0731489733111229,0.0911614899265986
"percent_pro_cal","genus_Clostridium.XVIII",-0.115207373271889,0.735885410857948,0.838256838992194,0.868922016812542
"percent_pro_cal","genus_Clostridium.XlVa",0.493087557603687,0.12328179966063,0.204052633921043,0.260057129632374
"percent_pro_cal","genus_Clostridium.XlVb",-0.658986175115207,0.027430864991671,0.0731489733111229,0.0911614899265986
