"data_set1","data_set2","cor","p","p_adjust","p_adjust2"
"Energy","order_Lactobacillales",-0.142062488712299,0.300844832399833,0.437760182115114,0.496013774222408
"Energy","order_Selenomonadales",-0.0973451327433628,0.479547354068068,0.575456824881682,0.662306443403456
"Energy","order_Verrucomicrobiales",-0.217626873758353,0.110468974447012,0.212100430938263,0.260577719975149
"Energy","order_unclassified_Bacteria",-0.135552821471132,0.323760134689303,0.437760182115114,0.518505371513747
"Energy","order_unclassified_Firmicutes",0.360953584973812,0.00678223434214205,0.0224515343739875,0.0398016243746468
"Energy","family_Acidaminococcaceae",0.453708984612918,0.000503344112580552,0.00322140232051553,0.00637068369355683
"Energy","family_Bacteroidaceae",0.456528806212751,0.000459494453998936,0.00315081911313556,0.00603712517703127
"Energy","family_Clostridiaceae.1",0.0145095562038544,0.91626499834732,0.925909893066766,0.952780770813645
"Energy","family_Clostridiales_Incertae.Sedis.XIII",-0.294279851885157,0.0291943550032533,0.0824311200091857,0.109786310610904
"Energy","family_Coriobacteriaceae",-0.389127686472819,0.00332207474486609,0.0151866274051021,0.0242855119279866
"Energy","family_Desulfovibrionaceae",-0.104759460065249,0.446555515736561,0.571591060142798,0.638223164063938
"Energy","family_Enterobacteriaceae",0.196641959680788,0.150169976727997,0.252917855541889,0.31799762963616
"Energy","family_Erysipelotrichaceae",-0.512949250496659,6.2207764849717e-05,0.000663549491730315,0.00143869594343346
"Energy","family_Lachnospiraceae",-0.363265306122449,0.00641118233289939,0.0224515343739875,0.0385580327538914
"Energy","family_Peptostreptococcaceae",-0.244283908253567,0.0722744854629547,0.165198823915325,0.197918504863032
"Energy","family_Porphyromonadaceae",0.258587682860755,0.0566176386209196,0.146899819124548,0.170455943966413
"Energy","family_Prevotellaceae",0.363987718981398,0.00629892616051402,0.0224515343739875,0.038039876925098
"Energy","family_Rikenellaceae",0.097850821744627,0.477256915895851,0.575456824881682,0.660937176940144
"Energy","family_Ruminococcaceae",-0.254253205707062,0.0610415234549815,0.154210164517848,0.180045954399389
"Energy","family_Streptococcaceae",-0.0876648004334477,0.524493788810243,0.610617854722898,0.704308365654927
"Energy","family_Sutterellaceae",0.18144041022203,0.184930632616485,0.295889012186375,0.366404617894343
"Energy","family_Veillonellaceae",-0.19273803842242,0.158595781413258,0.262503362339185,0.331254242951829
"Energy","family_Verrucomicrobiaceae",-0.217626873758353,0.110468974447012,0.212100430938263,0.260577719975149
"Energy","family_unclassified_Bacteria",-0.135552821471132,0.323760134689303,0.437760182115114,0.518505371513747
"Energy","family_unclassified_Clostridiales",-0.227018240924688,0.0955576318769921,0.203856281337583,0.235105043999099
"Energy","family_unclassified_Firmicutes",0.360953584973812,0.00678223434214205,0.0224515343739875,0.0398016243746468
"Energy","genus_Akkermansia",-0.217626873758353,0.110468974447012,0.212100430938263,0.260577719975149
"Energy","genus_Alistipes",0.097850821744627,0.477256915895851,0.575456824881682,0.660937176940144
"Energy","genus_Anaerotruncus",0.189061754088114,0.166843357120017,0.271473937008841,0.341471842729946
"Energy","genus_Anaerovorax",0.0213020629102038,0.877318675855378,0.91546296610996,0.933427270920552
"Energy","genus_Bacteroides",0.456528806212751,0.000459494453998936,0.00315081911313556,0.00603712517703127
"Energy","genus_Barnesiella",-0.0115676993999774,0.933199026424599,0.933199026424599,0.963888884784482
"Energy","genus_Bilophila",-0.0188216857220294,0.891511981887687,0.920270432916322,0.940106313750166
"Energy","genus_Blautia",-0.486942387574499,0.000163276464586501,0.00156745406003041,0.00289198478669476
"Energy","genus_Butyricicoccus",-0.4600686292216,0.000409358500744547,0.00315081911313556,0.00553940439305387
"Energy","genus_Butyricimonas",-0.208664087791056,0.126305608198758,0.233179584366938,0.285619082006791
"Energy","genus_Clostridium.IV",-0.0390464150261875,0.777151794870173,0.828961914528185,0.879132477295436
"Energy","genus_Clostridium.XI",-0.244283908253567,0.0722744854629547,0.165198823915325,0.197918504863032
"Energy","genus_Clostridium.XVIII",-0.101418158744022,0.461265705171183,0.575456824881682,0.64956882283466
"Energy","genus_Clostridium.XlVa",0.247679248690627,0.0682775831962168,0.164265575033771,0.190458521547342
"Energy","genus_Clostridium.XlVb",0.247534766118837,0.0684439895974044,0.164265575033771,0.190555431309835
"Energy","genus_Clostridium.sensu.stricto",0.0145095562038544,0.91626499834732,0.925909893066766,0.952780770813645
"Energy","genus_Collinsella",-0.270435253747517,0.0458344036000465,0.125717221302985,0.146567930708735
"Energy","genus_Coprococcus",-0.655481307567275,5.60908088374138e-08,5.38471764839172e-06,1.42695017682381e-05
"Energy","genus_Dorea",-0.305761242550117,0.0231972251656187,0.0695916754968562,0.0941094869524595
"Energy","genus_Eggerthella",-0.0628966775137933,0.648251580752978,0.707183542639612,0.794154933052758
"Energy","genus_Erysipelotrichaceae_incertae_sedis",-0.573659540465829,4.68724078038891e-06,8.9995022983467e-05,0.000236125555352661
"Energy","genus_Faecalibacterium",-0.344699295647462,0.00996173647888759,0.0318775567324403,0.0512490548074621
"Energy","genus_Flavonifractor",0.0914213472999819,0.506806651223137,0.600659734782978,0.688737243969905
"Energy","genus_Holdemania",-0.0724579356151211,0.599088535667955,0.668749993303764,0.757872319611774
"Energy","genus_Lachnospiracea_incertae_sedis",-0.210186021311179,0.123501858534161,0.232474086652539,0.282798135113328
"Energy","genus_Odoribacter",0.264661077349644,0.0508586621816038,0.135623099150944,0.157497792562386
"Energy","genus_Oscillibacter",0.0365902113057612,0.790842896176761,0.8342958025601,0.886434300323766
"Energy","genus_Parabacteroides",0.239082535669135,0.0787558923641962,0.17582710853402,0.208377524882491
"Energy","genus_Parasutterella",0.0658759000271028,0.632759130706137,0.698216971813669,0.783518728895796
"Energy","genus_Phascolarctobacterium",0.459063336429307,0.000423066684761196,0.00315081911313556,0.00569574565124049
"Energy","genus_Prevotella",0.173534342954608,0.205139670276966,0.322842759780144,0.389459194913882
"Energy","genus_Pseudoflavonifractor",-0.138036349133222,0.314890615815989,0.437760182115114,0.508623318498969
"Energy","genus_Roseburia",-0.0807296369875384,0.557933960172776,0.637638811626029,0.729163168028021
"Energy","genus_Ruminococcus",-0.201002375467319,0.14115613115499,0.252917855541889,0.308109135699953
"Energy","genus_Streptococcus",-0.0784179158389019,0.569300152548508,0.642974289937139,0.734804458692749
"Energy","genus_Veillonella",-0.302987666552273,0.0245413358332608,0.0713929769694859,0.0977514794751116
"Energy","genus_unclassified_Bacteria",-0.135552821471132,0.323760134689303,0.437760182115114,0.518505371513747
