"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int","class"
"VitE_a_Toco","pHILIC_758.5668_5.1",-0.527038901068404,0.0117248457369138,0.0314523639609275,"758.5668_5.1","PC(34:2)",NA,NA,NA,NA,"-3.478344514","pHILIC",9e+07,"[M+H]+","YES","Y",NA,NA,"PC(34:2)",134071959.911157,"IS"
"VitE_a_Toco","pHILIC_786.5972_5.1",-0.527038901068404,0.0117248457369138,0.0314523639609275,"786.5972_5.1","PC(36:2)",NA,NA,NA,NA,"-4.500033554","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:2)",60016902.0548643,"IS"
"VitE_a_Toco","nRPLC_397.2054_9.6",-0.513379145533154,0.0145398632800448,0.0383943264738684,"397.2054_9.6","Pregnanolone sulfate",NA,NA,NA,NA,"2.198993262","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanolone sulfate",2492431.77938838,"IS"
"VitE_a_Toco","nHILIC_969.5442_9.2",0.5076875807268,0.0158642270366099,0.0412469902951858,"969.5442_9.2","PIP(38:2)",NA,NA,NA,NA,"-3.379307608","nHILIC",90000,"[M-H]-","YES","Y",NA,NA,"PIP(38:2)",99117.3563546428,"IS"
"VitE_a_Toco","nRPLC_498.2892_10.3",-0.505410954804258,0.016420611262101,0.042046716716592,"498.2892_10.3","Tauroursodeoxycholic acid",NA,"HMDB00874","14605-22-2","HMDB","-0.55851986","nRPLC",3e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Tauroursodeoxycholic acid",1287255.96127625,"IS"
"VitE_a_Toco","nHILIC_261.0725_10.7",-0.501996015920445,0.0172847133413064,0.0423350225316054,"261.0725_10.7","Asp-Glu or Glu-Asp",NA,NA,NA,NA,"-1.224100539","nHILIC",2e+06,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Glu or Glu-Asp",1924130.56707819,"IS"
"VitE_a_Toco","nRPLC_367.1585_8.9",-0.501996015920445,0.0172847133413064,0.0423350225316054,"367.1585_8.9","Dehydroisoandrosterone sulfate (DHEA-S)","C04555","HMDB01032",NA,NA,"0.095891584","nRPLC",1e+07,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","Dehydroisoandrosterone sulfate (DHEA-S)",15133287.4245668,"IS"
"VitE_a_Toco","pHILIC_746.5694_5.1",-0.503134328881716,0.0169926894616183,0.0423350225316054,"746.5694_5.1","PC(33:1)",NA,NA,NA,NA,"-0.047015532","pHILIC",9e+05,"[M+H]+","YES","Y",NA,NA,"PC(33:1)",1449721.61659469,"IS"
"VitE_a_Toco","pHILIC_170.0923_8.5",-0.500857702959175,0.0175807805518094,0.0424450273322256,"170.0923_8.5","1-Methylhistidine","C01152","HMDB00001",NA,NA,"-0.630517121","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","1-Methylhistidine",2105648.82297421,"IS"
"VitE_a_Toco","nRPLC_385.332_10.8",-0.492889512230279,0.0197698774323355,0.0464042956397874,"385.332_10.8","MG(20:0)",NA,"HMDB11542",NA,"HMDB","-0.854067958","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:0)",18392.7279658512,"IS"
"VitE_a_Toco","nHILIC_160.0615_7.2",-0.492889512230279,0.0197698774323355,0.0464042956397874,"160.0615_7.2","N-acetylthreonine",NA,NA,NA,NA,"-0.124170556","nHILIC",60000,"[M-H]-","YES","Y","Amino Acid","""Glycine, Serine and Threonine Metabolism""","N-acetylthreonine",90863.7902522834,"IS"
"VitE_a_Toco","nHILIC_111.0199_3.4",0.489474573346466,0.0207728057390337,0.0480904680807766,"111.0199_3.4","Uracil","C00106","HMDB00300","66-22-8","HMDB","-0.869271189","nHILIC",80000,"[M-H]-","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","Uracil",86078.9332517839,"IS"
"VitE_a_Toco","pHILIC_722.5093_4.2",0.577948675081501,3.74670026776778e-07,6.33192345252755e-05,"722.5093_4.2","PE(P-36:5)",NA,NA,NA,NA,"-3.631556014","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:5)",256706.845536595,"IR"
"VitE_a_Toco","nHILIC_202.1197_13.3",-0.544846610382011,2.24822706304821e-06,0.000189975186827574,"202.1197_13.3","Gly-Lys or Lys-Gly",NA,NA,NA,NA,"-0.056245606","nHILIC",90000,"[M-H]-","YES","Y","Peptide","Dipeptide","Gly-Lys or Lys-Gly",90687.1963537207,"IR"
"VitE_a_Toco","nRPLC_385.332_10.8",-0.520605199364708,7.43255177638958e-06,0.000418700416736613,"385.332_10.8","MG(20:0)",NA,"HMDB11542",NA,"HMDB","-0.854067958","nRPLC",10000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:0)",18392.7279658512,"IR"
"VitE_a_Toco","nRPLC_299.2228_9.3",-0.510616066204129,1.18509515971065e-05,0.000500702704977751,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869,"IR"
"VitE_a_Toco","nRPLC_377.2696_10.5",-0.473000083591072,6.05689346281867e-05,0.00204722999043271,"377.2696_10.5","MG(20:4)",NA,"HMDB04666","53847-30-6","HMDB","-0.342881119","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:4)",69317.8171140673,"IR"
"VitE_a_Toco","nRPLC_283.0822_2.4",0.463846861155229,8.75927174057996e-05,0.00246719487359669,"283.0822_2.4","p-Cresol glucuronide",NA,"HMDB11686",NA,NA,"-0.432490496","nRPLC",30000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol glucuronide",54536.0726051111,"IR"
"VitE_a_Toco","nHILIC_247.057_11.8",-0.455863913734013,0.000119824201907859,0.00289289858891832,"247.057_11.8","Asp-Asp",NA,NA,NA,NA,"-0.688321592","nHILIC",70000,"[M-H]-","YES","Y","Peptide","Dipeptide","Asp-Asp",77586.0307351172,"IR"
"VitE_a_Toco","nRPLC_439.3792_11.1",-0.424475466020229,0.000382138819286176,0.00600187161600434,"439.3792_11.1","MG(24:1)",NA,"HMDB11559",NA,"HMDB","-0.182003771","nRPLC",40000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(24:1)",48871.7068565036,"IR"
"VitE_a_Toco","nHILIC_835.537_5.2",-0.423848532976678,0.000390654365538744,0.00600187161600434,"835.537_5.2","PI(34:1)",NA,NA,NA,NA,"3.348071426","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:1)",345572.869811417,"IR"
"VitE_a_Toco","nHILIC_833.5227_5.2",-0.426021900860988,0.000361852899290374,0.00600187161600434,"833.5227_5.2","PI(34:2)",NA,NA,NA,NA,"4.97390639","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:2)",439313.978604485,"IR"
"VitE_a_Toco","nHILIC_969.5442_9.2",-0.426523447295829,0.00035548787511585,0.00600187161600434,"969.5442_9.2","PIP(38:2)",NA,NA,NA,NA,"-3.379307608","nHILIC",90000,"[M-H]-","YES","Y",NA,NA,"PIP(38:2)",99117.3563546428,"IR"
"VitE_a_Toco","nRPLC_327.2538_10.5",-0.414151968569757,0.000546382664840431,0.00729761097222862,"327.2538_10.5","MG(16:1)",NA,"HMDB11534",NA,"HMDB","-0.851882898","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(16:1)",19787.7690314985,"IR"
"VitE_a_Toco","nRPLC_351.254_10.3",-0.413357853381259,0.000561354690171433,0.00729761097222862,"351.254_10.3","MG(18:3)",NA,"HMDB11539",NA,"HMDB","-0.226082185","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:3)",65304.7963167176,"IR"
"VitE_a_Toco","pHILIC_179.0484_7.4",-0.407631864916827,0.000680838714452323,0.00821869591017447,"179.0484_7.4","Cys-Gly or Gly-Cys",NA,NA,NA,NA,"-0.52171094","pHILIC",1e+05,"[M+H]+","YES","Y","Peptide","Dipeptide","Cys-Gly or Gly-Cys",141483.331294597,"IR"
"VitE_a_Toco","nRPLC_187.007_2.3",0.403452311293154,0.000782143749867354,0.00881215291517219,"187.007_2.3","p-Cresol sulfate",NA,"HMDB0011635",NA,"HMDB","-0.262926837132504|3.62609691143212|0.819740926145161|0.819740926145161","nRPLC",2e+07,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol sulfate",17881105.7147503,"IR"
"VitE_a_Toco","pHILIC_585.2694_4.9",0.389910557552453,0.0012111469475833,0.0120402255377398,"585.2694_4.9","Bilirubin","C00486","HMDB00054",NA,NA,"-2.336115852","pHILIC",9e+05,"[M+H]+","YES","Y","Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism","Bilirubin",1990805.44020459,"IR"
"VitE_a_Toco","nRPLC_411.127_3.6",-0.391289810248265,0.0011593570772799,0.0120402255377398,"411.127_3.6","N6-Carbamoyl-L-threonyladenosine",NA,"HMDB41623",NA,"HMDB","0.044534029","nRPLC",20000,"[M-H]-","YES","Y","Nucleotide","""Purine Metabolism, Adenine containing""","N6-Carbamoyl-L-threonyladenosine",19343.2457115189,"IR"
"VitE_a_Toco","pHILIC_738.5049_3.9",0.38075733511661,0.00161105131144939,0.015125981757497,"738.5049_3.9","PE(36:5)",NA,NA,NA,NA,"-2.623462026","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PE(36:5)",231362.231873159,"IR"
"VitE_a_Toco","pRPLC_310.3104_11.1",0.375198528797124,0.00190833347227927,0.0168944758471685,"310.3104_11.1","Oleoyl Ethyl Amide",NA,NA,NA,NA,"-0.145084214","pRPLC",1e+05,"[M+H]+","YES","Y","Lipid","Long Chain Fatty Acid","Oleoyl Ethyl Amide",180217.381895923,"IR"
"VitE_a_Toco","pRPLC_675.5429_12.6",-0.373652093956365,0.00199934625410279,0.0168944758471685,"675.5429_12.6","SM(d18:1/14:0)",NA,"HMDB12097",NA,"HMDB","-0.97052547","pRPLC",6e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/14:0)",7753977.13475025,"IR"
"VitE_a_Toco","nRPLC_409.3322_11.2",-0.370475633202374,0.00219858534568911,0.0176933773057838,"409.3322_11.2","MG(22:2)",NA,"HMDB11553",NA,"HMDB","-0.316713371","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(22:2)",23693.7044724771,"IR"
"VitE_a_Toco","nRPLC_151.04_2.3",0.359525202708351,0.00302868932793476,0.0222542824530858,"151.04_2.3","2-Hydroxyphenylacetate","C05852","HMDB00669",NA,NA,"-0.421724085","nRPLC",20000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","2-Hydroxyphenylacetate",89043.6564576962,"IR"
"VitE_a_Toco","pRPLC_265.1184_2.6",0.360444704505559,0.00294955811929457,0.0222542824530858,"265.1184_2.6","Alpha-N-Phenylacetyl-L-glutamine","C04148","HMDB06344",NA,"HMDB","0.427812354","pRPLC",8e+05,"[M+H]+","YES","Y","Peptide","Acetylated Peptides","Alpha-N-Phenylacetyl-L-glutamine",898568.987267584,"IR"
"VitE_a_Toco","pRPLC_647.5116_11.7",-0.333904538995235,0.00614504318442245,0.0432713457569747,"647.5116_11.7","SM(d18:1/12:0)","C00550","HMDB12096",NA,"HMDB","-1.012407775","pRPLC",2e+05,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/12:0)",327144.231265851,"IR"
"VitK","nHILIC_740.525_4.5",-0.933416628242098,2.34402142244776e-10,3.96139620393671e-08,"740.525_4.5","PE(36:3)",NA,NA,NA,NA,"1.921797659","nHILIC",2e+05,"[M-H]-","YES","Y",NA,NA,"PE(36:3)",237778.71058104,"IS"
"VitK","nRPLC_187.007_2.3",0.86853278944966,1.60017600293127e-07,9.01432481651282e-06,"187.007_2.3","p-Cresol sulfate",NA,"HMDB0011635",NA,"HMDB","-0.262926837132504|3.62609691143212|0.819740926145161|0.819740926145161","nRPLC",2e+07,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol sulfate",17881105.7147503,"IS"
"VitK","nHILIC_700.5312_4.5",-0.86967110241093,1.47414731486323e-07,9.01432481651282e-06,"700.5312_4.5","PE(P-34:1)",NA,NA,NA,NA,"3.620182032","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(P-34:1)",90648.3953498471,"IS"
"VitK","pHILIC_280.1384_8",-0.859426285759493,3.00519326569328e-07,1.26969415475541e-05,"280.1384_8","N-(1-Deoxy-1-fructosyl)valine",NA,"HMDB37844",NA,"HMDB","-2.443407242","pHILIC",90000,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","N-(1-Deoxy-1-fructosyl)valine",122188.384102992,"IS"
"VitK","pHILIC_703.5724_5.7",-0.852596407991868,4.68807739881518e-07,1.58457016079953e-05,"703.5724_5.7","SM(d18:1/16:0)","C00550","HMDB13464",NA,"HMDB","-3.494027714","pHILIC",1e+07,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/16:0)",15280610.1709847,"IS"
"VitK","nHILIC_197.0679_1.4",-0.848043156146784,6.22993544392376e-07,1.75476515003852e-05,"197.0679_1.4","5-Acetylamino-6-amino-3-methyluracil","C16366","HMDB04400",NA,NA,"-0.556384702","nHILIC",2e+06,"[M-H]-","YES","Y","Xenobiotics","Xanthine Metabolism","5-Acetylamino-6-amino-3-methyluracil",2311093.17950897,"IS"
"VitK","nHILIC_969.5442_9.2",-0.835521713572805,1.30177171277849e-06,3.14284884942235e-05,"969.5442_9.2","PIP(38:2)",NA,NA,NA,NA,"-3.379307608","nHILIC",90000,"[M-H]-","YES","Y",NA,NA,"PIP(38:2)",99117.3563546428,"IS"
"VitK","pHILIC_160.0967_7.5",0.827553522843909,2.01723805683197e-06,4.26141539505754e-05,"160.0967_7.5","Betonicine","C08269","HMDB29412",NA,NA,"-0.774954111","pHILIC",3e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Betonicine",877702.942247655,"IS"
"VitK","nRPLC_299.2228_9.3",0.825276896921367,2.27695432293276e-06,4.27561422861818e-05,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869,"IS"
"VitK","pHILIC_716.5208_3.9",-0.80251063769595,7.00507468808759e-06,0.00011838576222868,"716.5208_3.9","PE(34:2)",NA,NA,NA,NA,"-2.354757741","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(34:2)",1036554.92362895,"IS"
"VitK","nHILIC_224.0617_4.8",0.797957385850867,8.62137064254696e-06,0.000132455603508221,"224.0617_4.8","Androstenediol (3beta,17beta) disulfate","C04295","HMDB03818",NA,NA,"4.106181136","nHILIC",2e+06,"[M-H]2-","YES","Y","Lipid","Androgenic Steroids","Androstenediol (3beta,17beta) disulfate",2293139.04003664,"IS"
"VitK","nHILIC_188.0023_1.6",-0.789989195121971,1.22480820733294e-05,0.000172493822532723,"188.0023_1.6","2-Aminophenol sulfate",NA,"HMDB61116",NA,NA,"0.008428144","nHILIC",8e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","2-Aminophenol sulfate",1302559.29399942,"IS"
"VitK","nHILIC_512.2684_5.7",0.784297630315617,1.55990750015077e-05,0.0002027879750196,"512.2684_5.7","Chenodeoxycholic acid 3-sulfate","C11301","HMDB02639","15324-64-8","HMDB","-0.669084886","nHILIC",5e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Chenodeoxycholic acid 3-sulfate",566003.839069317,"IS"
"VitK","nHILIC_777.5678_4.3",-0.77519112662545,2.26392072949534e-05,0.000273287573774794,"777.5678_4.3","PG(36:0)",NA,NA,NA,NA,"3.46095331","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PG(36:0)",362565.102202854,"IS"
"VitK","pHILIC_731.6033_5.7",-0.747871615554949,6.29548873008777e-05,0.000709291730256556,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591,"IS"
"VitK","nHILIC_716.5258_4.7",-0.743318363709866,7.37409244369537e-05,0.000733071542932069,"716.5258_4.7","PE(34:1)",NA,NA,NA,NA,"3.101006855","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(34:1)",91053.0190201835,"IS"
"VitK","pHILIC_728.5563_4.5",-0.744456676671137,7.09039788849058e-05,0.000733071542932069,"728.5563_4.5","PE(P-36:2)",NA,NA,NA,NA,"-3.532912463","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:2)",919968.524424057,"IS"
"VitK","nRPLC_163.0765_7.4",0.718275478561907,0.000166680177194167,0.00156494166365634,"163.0765_7.4","Phenylbutyric acid",NA,"HMDB00329","90-27-7","HMDB","0.306989515","nRPLC",60000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","Phenylbutyric acid",67820.1628722732,"IS"
"VitK","pHILIC_298.1139_4.7",0.708030661910469,0.000227162930278563,0.00202055448510932,"298.1139_4.7","1-Methylguanosine","C04545","HMDB01563","2140-65-0","HMDB","-2.35139493013028|-2.35139493013028|-2.35139493013028|-2.35139493013028|-2.35139493013028|-0.0876856932803102","pHILIC",60000,"[M+H]+","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","1-Methylguanosine",56831.8762373089,"IS"
"VitK","pHILIC_768.5548_4.4",-0.669328021227261,0.000657580951438986,0.0050514173087813,"768.5548_4.4","PC(35:4)",NA,NA,NA,NA,"1.322408025","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:4)",2871776.32608563,"IS"
"VitK","nHILIC_742.5417_4.6",-0.671604647149802,0.000620342212426652,0.0050514173087813,"742.5417_4.6","PE(36:2)",NA,NA,NA,NA,"3.328645545","nHILIC",4e+06,"[M-H]-","YES","Y",NA,NA,"PE(36:2)",4361437.97657492,"IS"
"VitK","nHILIC_724.5298_4.4",-0.669328021227261,0.000657580951438986,0.0050514173087813,"724.5298_4.4","PE(P-36:3)",NA,NA,NA,NA,"1.57083219","nHILIC",4e+05,"[M-H]-","YES","Y",NA,NA,"PE(P-36:3)",470907.857176351,"IS"
"VitK","pRPLC_181.0718_3.1",-0.665913082343448,0.000717020498666144,0.00526854192498167,"181.0718_3.1","Paraxanthine","C13747","HMDB01860","611-59-6","HMDB","-1.141368661","pRPLC",1e+06,"[M+H]+","YES","Y","Xenobiotics","Xanthine Metabolism","Paraxanthine",1875926.3698157,"IS"
"VitK","nRPLC_495.2962_9.1",0.660221517537094,0.000826304029230998,0.00581855753916828,"495.2962_9.1","Pregnanediol-3-glucuronide","C03033","HMDB10318",NA,"HMDB","-0.278829397","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanediol-3-glucuronide",91095.2326315556,"IS"
"VitK","nHILIC_274.1407_12.3",0.652253326808198,0.00100299818074809,0.0067802677018571,"274.1407_12.3","L-a-glutamyl-L-Lysine","C04700","HMDB04207","5891-53-2","HMDB","-0.511713733","nHILIC",3e+05,"[M-H]-","YES","Y","Peptide","Dipeptide","L-a-glutamyl-L-Lysine",291868.626570846,"IS"
"VitK","pHILIC_813.6806_5.6",-0.647700074963114,0.00111772061159819,0.00726518397538824,"813.6806_5.6","SM(d18:1/24:1)","C00550","HMDB12107",NA,"HMDB","-4.682361173","pHILIC",8e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/24:1)",9151088.07254077,"IS"
"VitK","pHILIC_785.6497_5.6",-0.639731884234218,0.00134541943645114,0.00842132906519416,"785.6497_5.6","SM(d18:1/22:1)","C00550","HMDB12104",NA,"HMDB","-4.33968635","pHILIC",6e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/22:1)",7113340.70454638,"IS"
"VitK","nRPLC_351.254_10.3",0.620380563892614,0.00206770416733304,0.012480071581403,"351.254_10.3","MG(18:3)",NA,"HMDB11539",NA,"HMDB","-0.226082185","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:3)",65304.7963167176,"IS"
"VitK","nHILIC_194.0458_4.6",0.603305869473551,0.00295414733917218,0.0166416966773366,"194.0458_4.6","Hydroxyhippurate",NA,NA,NA,NA,"-0.398768376","nHILIC",70000,"[M-H]-","YES","Y","Xenobiotics","Benzoate Metabolism","Hydroxyhippurate",1233088.00717227,"IS"
"VitK","pRPLC_382.2719_9.6",-0.604444182434822,0.00288648913137191,0.0166416966773366,"382.2719_9.6","Sphinganine 1-phosphate","C01120","HMDB01383","19794-97-9","HMDB","0.551042475","pRPLC",40000,"[M+H]+","YES","Y","Lipid","Sphingolipid Metabolism","Sphinganine 1-phosphate",52742.9095773293,"IS"
"VitK","pRPLC_313.1548_3.5",0.601029243551009,0.00309346781291361,0.0168643890445936,"313.1548_3.5","Phenylalanylphenylalanine",NA,"HMDB13302","2577-40-4","HMDB","0.40840946","pRPLC",20000,"[M+H]+","YES","Y","Peptide","Dipeptide","Phenylalanylphenylalanine",24994.2125917431,"IS"
"VitK","pHILIC_178.0532_7.5",0.591922739860843,0.00370722232173234,0.0195787678866489,"178.0532_7.5","Alliin","C08265","HMDB33592",NA,NA,"-0.248031697","pHILIC",60000,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Alliin",115227.594807238,"IS"
"VitK","pHILIC_219.0795_5",0.580539610248134,0.00461479774268427,0.023633358136777,"219.0795_5","Pro-Cys or Cys-Pro","||","HMDB28783|HMDB29014|","||","HMDB|HMDB|Drugbank","-1.34365578532509|-1.34365578532509|2.74010600703997","pHILIC",1e+06,"[M+H]+","YES","Y","Peptide","Dipeptide","Pro-Cys or Cys-Pro",1359196.62924922,"IS"
"VitK","pHILIC_792.5536_4.5",0.577124671364322,0.00492069284858382,0.0244587379826666,"792.5536_4.5","PC(37:6)",NA,NA,NA,NA,"-0.233705843","pHILIC",7e+05,"[M+H]+","YES","Y",NA,NA,"PC(37:6)",875774.634179409,"IS"
"VitK","pHILIC_189.1345_14.4",-0.566879854712884,0.00594146540150284,0.0286887900815423,"189.1345_14.4","Homoarginine","C01924","HMDB00670",NA,NA,"-0.562257817","pHILIC",1e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","Homoarginine",1298649.91589119,"IS"
"VitK","nHILIC_835.537_5.2",-0.562326602867801,0.0064484788085658,0.0302720255179894,"835.537_5.2","PI(34:1)",NA,NA,NA,NA,"3.348071426","nHILIC",3e+05,"[M-H]-","YES","Y",NA,NA,"PI(34:1)",345572.869811417,"IS"
"VitK","pRPLC_647.5116_11.7",-0.550943473255092,0.00787474898762993,0.035968448078634,"647.5116_11.7","SM(d18:1/12:0)","C00550","HMDB12096",NA,"HMDB","-1.012407775","pRPLC",2e+05,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/12:0)",327144.231265851,"IS"
"VitK","pHILIC_309.1649_15.6",-0.54866684733255,0.00818911327312582,0.0361839114028623,"309.1649_15.6","Fructoselysine","C16488",NA,NA,NA,"-2.372591014","pHILIC",3e+05,"[M+H]+","YES","Y","Carbohydrate","Pentose Metabolism","Fructoselysine",352298.913520897,"IS"
"VitK","pHILIC_810.597_4.8",0.547528534371279,0.00835013340066052,0.0361839114028623,"810.597_4.8","PC(38:4)",NA,NA,NA,NA,"-4.613671478","pHILIC",2e+07,"[M+H]+","YES","Y",NA,NA,"PC(38:4)",1724235106.30725,"IS"
"VitK","pHILIC_806.567_4.8",0.542975282526196,0.00902053849902804,0.0381117751583935,"806.567_4.8","PC(38:6)",NA,NA,NA,NA,"-3.022808787","pHILIC",1e+07,"[M+H]+","YES","Y",NA,NA,"PC(38:6)",286283064.776762,"IS"
"VitK","pHILIC_203.1388_8.9",0.539560343642383,0.00955188486684655,0.0384349652975492,"203.1388_8.9","Ala-Leu or Leu-Ala",NA,NA,NA,NA,"-1.100530981","pHILIC",60000,"[M+H]+","YES","Y","Peptide","Dipeptide","Ala-Leu or Leu-Ala",70483.9196656004,"IS"
"VitK","nHILIC_103.04_4.6",-0.539560343642383,0.00955188486684655,0.0384349652975492,"103.04_4.6","Hydroxybutyric acid",NA,NA,NA,NA,"-0.616277523","nHILIC",8e+06,"[M-H]-","YES","Y","Amino Acid","Glutathione Metabolism","Hydroxybutyric acid",8691325.38358818,"IS"
"VitK","nRPLC_467.2636_8.4",0.527038901068404,0.0117248457369138,0.0450340665804189,"467.2636_8.4","5alpha-Androstan-3alpha,17beta-diol 17-glucuronide",NA,NA,NA,NA,"-3.071418834","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","5alpha-Androstan-3alpha,17beta-diol 17-glucuronide",24570.0742396534,"IS"
"VitK","nRPLC_391.2856_9.8",0.528177214029675,0.011511971484943,0.0450340665804189,"391.2856_9.8","Chenodeoxycholic Acid",NA,"HMDB0000518",NA,"HMDB","0.561396883","nRPLC",5e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Chenodeoxycholic Acid",653486.691555401,"IS"
"VitK","pHILIC_179.0484_7.4",0.522485649223321,0.0126087700215295,0.0463235246443148,"179.0484_7.4","Cys-Gly or Gly-Cys",NA,NA,NA,NA,"-0.52171094","pHILIC",1e+05,"[M+H]+","YES","Y","Peptide","Dipeptide","Cys-Gly or Gly-Cys",141483.331294597,"IS"
"VitK","pRPLC_704.4472_10.9",-0.523623962184592,0.012382852814142,0.0463235246443148,"704.4472_10.9","PS(30:2)",NA,NA,NA,NA,"-3.57365132211743|-3.57365132211743|-3.87512554039268","pRPLC",90000,"[M+H]+","YES","Y",NA,NA,"PS(30:2)",106832.863585519,"IS"
"VitK","pRPLC_313.1548_3.5",-0.689918916659701,1.48012741564007e-10,2.50141533243172e-08,"313.1548_3.5","Phenylalanylphenylalanine",NA,"HMDB13302","2577-40-4","HMDB","0.40840946","pRPLC",20000,"[M+H]+","YES","Y","Peptide","Dipeptide","Phenylalanylphenylalanine",24994.2125917431,"IR"
"VitK","pHILIC_130.0863_6.6",0.595669982445875,1.32014520599161e-07,1.11552269906291e-05,"130.0863_6.6","N-methylproline",NA,NA,NA,NA,"0.320726017","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-methylproline",1724519.39713048,"IR"
